id,name,transliterated_name,viaf_id,wikidata_id
2894,Сергей Колос,Sergeĭ  Kolos,47870018,Q4228539
2895,Наталья Слащева,Natalʹi͡a  Slashcheva,,
2896,Ирина Кушнир,Irina  Kushnir,,
2897,Ярослав Василенко,I͡Aroslav  Vasilenko,,
2898,Михаил Разумовский,Mikhail  Razumovskiĭ,'345144782707514933248',Q4388808
2899,Игорь Сергеев,Igorʹ  Sergeev,311406227,Q740269
2900,Сергей Соболев,Sergeĭ  Sobolev,109488887,
2901,Алена Шмонина,Alena  Shmonina,,
2902,Николай Соловьев,Nikolaĭ  Solovʹev,167391022,
2903,Сергей Азеев,Sergeĭ  Azeev,,
2904,Никита Кузьмин,Nikita  Kuzʹmin,,
2905,Гала Узрютова,Hala  Uzri͡utova,'26151050122433413120',Q60835096
2906,Сергей Гамов,Sergeĭ  Hamov,'3447154260428924649472',
2907,Рача Махатаев,Racha  Makhataev,,
2909,Александр Кошкидько,Aleksandr  Koshkidʹko,,
2910,Тимофей Ткачев,Timofeĭ  Tkachev,,
2911,Игорь Павлов,Igorʹ  Pavlov,279310246,
2912,Сергей Матвеев,Sergeĭ  Matveev,67410219,
2913,Александр Жданов,Aleksandr  Zhdanov,'340144647702692888576',Q4178449
2914,Вера Миловская,Vera  Milovskai͡a,,
2915,Екатерина Кулеш,Ekaterina  Kulesh,,
2916,Полина Воронова,Polina  Voronova,,
2917,Александр Безруков,Aleksandr  Bezrukov,13634612,
2918,Константин Стешик,Konstantin  Steshik,,Q62713720
2919,Галина Заренкова,Halina  Zarenkova,,
2922,Данил Леховицер,Danil  Lekhovit͡ser,,
2925,Дарья Синицына,Darʹi͡a  Sinit͡syna,,
2926,Алехандро Ходоровски,Alekhandro  Khodorovski,99588198,Q263730
2927,Олжас Жанайдар,Olzhas  Zhanaĭdar,,Q15206644
2928,Ринат Кияков,Rinat  Kii͡akov,,
2929,Мария Иванова,Marii͡a  Ivanova,315176426,
2930,Егор Закреничный,Egor  Zakrenichnyĭ,,
2931,Николай Русский,Nikolaĭ  Russkiĭ,78996729,
2932,Виталий Гудков,Vitaliĭ  Hudkov,,
2933,Екатерина Шахновская,Ekaterina  Shakhnovskai͡a,,
2934,Михаил Лебедев,Mikhail  Lebedev,168083684,
2936,Кристина Убелс,Kristina  Ubels,,
2937,Роман Агеев,Roman  Ageev,34395686,Q4056835
2938,Светлана Тарасова,Svetlana  Tarasova,1563837,Q120267471
2939,Екатерина Шиямаллан,Ekaterina  Shii͡amallan,,
2940,Александр Майоров,Aleksandr  Maĭorov,34701001,Q21104747
2941,Татьяна Болдина,Tatʹi͡ana  Boldina,,
2942,Сергей Заморев,Sergeĭ  Zamorev,,Q4185889
2943,Аглая Гершова,Aglai͡a  Hershova,,
2944,Николай Аксельрод,Nikolaĭ  Akselʹrod,84231154,Q4059883
2945,Никита Бомкин,Nikita  Bomkin,,
2946,Валентина Лелина,Valentina  Lelina,74938905,
2947,Светлана Межерицкая,Svetlana  Mezherit͡skai͡a,,
2949,Владимир Правосудов,Vladimir  Pravosudov,66119716,
2959,Константин Хабенский,Konstantin  Khabenskiĭ,42132756,Q558666
2961,Юлия Хрисанфова,I͡Ulii͡a  Khrisanfova,,
2962,Александр Никонов,Aleksandr  Nikonov,169578591,Q4321110
2963,Сергей Миханков,Sergeĭ  Mikhankov,,
2964,Александра Нифертити,Aleksandra  Nifertiti,,
2965,Дмитрий Светлов,Dmitriĭ  Svetlov,,
2966,Светлана Паршенкова,Svetlana  Parshenkova,'34162115912202113024',
2967,Олег Ковалов,Oleg  Kovalov,'366145858110622990336',Q4225484
2970,Елена Чач,Elena  Chach,'32156495283917561856',
2972,Павел Голубев,Pavel  Holubev,'21151533653502771200',
2976,Михаил Жванецкий,Mikhail  Zhvanet͡skiĭ,89861147,Q1965002
2977,Сергей Николаев,Sergeĭ  Nikolaev,'519144647703233167360',Q4320178
2978,Леонид Савельев,Leonid  Savelʹev,'2045145857169522950144',
2984,Антон Косенко,Anton  Kosenko,,
2991,Зоя Юркова,Zoi͡a  I͡Urkova,222148459,
2992,Любовь Бугаева,Li͡ubovʹ  Bugaeva,28206942,
2993,Михаил Грушевский,Mikhail  Hrushevskiĭ,,
2994,Борис Кагарлицкий,Boris  Kagarlit͡skiĭ,64078080,Q2993637
2996,Екатерина Решетникова,Ekaterina  Reshetnikova,'125169436257814265856',Q4394083
2997,Дмитрий Ленков,Dmitriĭ  Lenkov,70408184,Q1900387
3000,Лола Звонарева,Lola  Zvonareva,66352741,
3001,Юлия Арутюнян,I͡Ulii͡a  Aruti͡uni͡an,,
3002,Лидия Кудрявцев,Lidii͡a  Kudri͡avt͡sev,,
3003,Александр Алексеев,Aleksandr  Alekseev,'9761162062776951111680',Q55215490
3004,Варвара Ушакова,Varvara  Ushakova,,Q126974101
3005,Михаил Орцеви,Mikhail  Ort͡sevi,'71170857735707680768',
3006,Кирилл Захаров,Kirill  Zakharov,,
3007,Лев Токмаков,Lev  Tokmakov,10646620,Q4459577
3008,В Пальмов,V  Palʹmov,13097714,
3009,Владимир Борискович,Vladimir  Boriskovich,,
3011,Виктор Лебедев,Viktor  Lebedev,203353796,Q1303331
3012,Михаил Тронов,Mikhail  Tronov,,
3013,Л Жевержеев,L  Zheverzheev,96247432,
3014,Марк Тименс,Mark  Timens,,
3016,Ольга Кошкина,Olʹga  Koshkina,308199166,
3017,Анастасия Бузоверова,Anastasii͡a  Buzoverova,,
3018,Александр Боровский,Aleksandr  Borovskiĭ,65630515,
3020,Екатерина Посецельская,Ekaterina  Poset͡selʹskai͡a,,Q104524237
3021,Григорий Певцов,Hrigoriĭ  Pevt͡sov,,
3022,Ольга Мяэотс,Olʹga  Mi͡aėots,,
3025,Наталья Козырева,Natalʹi͡a  Kozyreva,216977853,Q97661211
3026,Евгений Больдт,Evgeniĭ  Bolʹdt,,
3027,Марианна Пургхольд,Marianna  Purgkholʹd,,
3031,Андрей Жданов,Andreĭ  Zhdanov,46802767,Q107368156
3032,Джорджо Агамбен,Dzhordzho  Agamben,112062695,Q311687
3033,Сергей Ермаков,Sergeĭ  Ermakov,110633594,
3035,Карлос Поррас,Karlos  Porras,,
3036,Вера Резник,Vera  Reznik,11958573,
3039,Антон Воробей,Anton  Vorobeĭ,,
3040,Сергей Паюс,Sergeĭ  Pai͡us,,
3042,Горгорий Полухутенко,Horgoriĭ  Polukhutenko,,
3044,Кирилл Артеменко,Kirill  Artemenko,,
3045,Николай Астафьев,Nikolaĭ  Astafʹev,'625144647699969081344',
3046,Надя Делаланд,Nadi͡a  Delaland,4483300,
3047,Елена Кабардина,Elena  Kabardina,,
3049,Николай Никифоров,Nikolaĭ  Nikiforov,186617457,Q1990761
3050,Тамара Попова,Tamara  Popova,1901751,Q7680847
3051,Юлия Жданова,I͡Ulii͡a  Zhdanova,,
3052,Анастасия Скориков,Anastasii͡a  Skorikov,,
3053,Тамара Никитина,Tamara  Nikitina,72648162,Q87948386
3054,Татьяна Семенова,Tatʹi͡ana  Semenova,'42148207835200339968',
3055,Егор Фетисов,Egor  Fetisov,'23161879289033613312',Q109484658
3057,Пьер Мишон,Pʹer  Mishon,'73151776765318012928',Q732644
3060,Семён Ботвинник,Semёn  Botvinnik,310584465,Q109494158
3061,Оля Шкарупич,Oli͡a  Shkarupich,,
3062,Сергей Лукьяненко,Sergeĭ  Lukʹi͡anenko,95342075,Q52224
3064,Алексей Бойко,Alekseĭ  Boĭko,'20158367832601284608',Q21636247
3065,Александр Шейн,Aleksandr  Sheĭn,,Q19367365
3066,Ксения Малич,Ksenii͡a  Malich,314907023,
3067,Иван Чечот,Ivan  Chechot,'83144648434053136384',Q4515366
3068,Ж.-К. Карьер,Zh.-K.  Karʹer,,
3069,Андрей Шелютто,Andreĭ  Sheli͡utto,,Q18044402
3070,Фрэнк Стелла,Frėnk  Stella,95807455,Q375268
3071,Андрей Маевский,Andreĭ  Maevskiĭ,305084249,
3072,Иван Севастьянов,Ivan  Sevastʹi͡anov,6698187,
3074,А Сахаров,A  Sakharov,'64152138568110981120',
3077,Антон Фролов,Anton  Frolov,'1162152636176420044800',Q112988097
3078,Дмитрий Etoeto,Dmitriĭ  Etoeto,,
3079,Игорь Константинов,Igorʹ  Konstantinov,,
3081,Александр Кондратов,Aleksandr  Kondratov,47321740,
3082,Аня Хвостенко,Ani͡a  Khvostenko,,
3083,Николай Ладыгин,Nikolaĭ  Ladygin,26945369,Q12116889
3084,Анна Альчук,Anna  Alʹchuk,70140615,Q559452
3086,Дмитрий Авалиани,Dmitriĭ  Avaliani,37973377,Q3648840
3087,Михаил Елизаров,Mikhail  Elizarov,32932904,Q4174878
3088,Елена Галибина,Elena  Halibina,'191146094241200340992',Q4132413
3089,Ольга Атаманова,Olʹga  Atamanova,102988977,
3090,Александр Ротай,Aleksandr  Rotaĭ,,
3092,Евгений Стрелков,Evgeniĭ  Strelkov,72282967,Q4443679
3093,Илья Дроканов,Ilʹi͡a  Drokanov,170356044,
3094,Пётр Лезников,Pёtr  Leznikov,'2039169032405587591168',
3095,Миша Сафронов,Misha  Safronov,,
3098,Игорь Малышев,Igorʹ  Malyshev,305025716,Q21105350
3102,Вадим Степанцов,Vadim  Stepant͡sov,297705639,Q4441994
3103,Рикард Фореус,Rikard  Foreus,,
3104,Славка Величкова,Slavka  Velichkova,68152373,
3105,Екатерина Сисфонтес,Ekaterina  Sisfontes,,
3106,Ида Линда,Ida  Linda,,
3107,Алиби Абдинуров,Alibi  Abdinurov,,
3108,Андрей Рудьев,Andreĭ  Rudʹev,,Q4399775
3109,Игнат Смоленский,Ignat  Smolenskiĭ,,
3110,Станислава Могилева,Stanislava  Mogileva,'2340152821999101018112',
3111,Ацуси Киба,At͡susi  Kiba,,
3116,Карина Соловьева,Karina  Solovʹeva,'13162478864837462016',
3117,Ида Андреева,Ida  Andreeva,,
3118,Олег Рой,Oleg  Roĭ,'105144648463126052864',Q4396736
3119,Борис Кутенков,Boris  Kutenkov,'317149066702465597440',Q106957739
3120,Изабелла Шангина,Izabella  Shangina,65219319,
3121,Ирина Ах Астахова,Irina Akh Astakhova,'5795154137645815169024',
3124,Ирина Измайлова,Irina  Izmaĭlova,10262815,
3126,Наталья Зайцева,Natalʹi͡a  Zaĭt͡seva,,
3129,Дина Бакулина,Dina  Bakulina,,
3138,Лариса Дмитриева,Larisa  Dmitrieva,308764704,Q12662500
3143,Я Шувалова,I͡A  Shuvalova,,
3144,Константин Севастьянов,Konstantin  Sevastʹi͡anov,310713359,Q30605680
3145,Александр Филиппов,Aleksandr  Filippov,'8156219079404741632',
3146,Сергей Васильев,Sergeĭ  Vasilʹev,23087942,Q109469248
3149,Виталий Терлецкий,Vitaliĭ  Terlet͡skiĭ,'4558166777269831860224',Q109486169
3150,Валерия Мартьянова,Valerii͡a  Martʹi͡anova,,
3151,Светлана Тулина,Svetlana  Tulina,'82166357086906646528',
3152,Татьяна Томах,Tatʹi͡ana  Tomakh,316562038,
3153,Ирина Денисовская,Irina  Denisovskai͡a,,
3154,Злата Линник,Zlata  Linnik,,
3155,Елена Воронько,Elena  Voronʹko,,
3157,Андрей Белянин,Andreĭ  Beli͡anin,26975325,Q1048828
3158,Алла Дементьева,Alla  Dementʹeva,,
3162,Василий Молодяков,Vasiliĭ  Molodi͡akov,107225517,Q4300717
3177,Павел Филиппов,Pavel  Filippov,'115149196669774790656',Q4484102
3178,Валера Жданова,Valera  Zhdanova,,
3179,Евгений Феронт,Evgeniĭ  Feront,,
3180,Иван Калягин,Ivan  Kali͡agin,,
3181,Анна Нербова,Anna  Nerbova,,
3185,Игорь Шайтанов,Igorʹ  Shaĭtanov,94374130,Q4519510
3187,Максим Бородин,Maksim  Borodin,160839437,Q4094533
3190,Паоло Гальваньи,Paolo  Halʹvanʹi,'22146094255500333056',Q12174256
3195,Соня Рейн,Soni͡a  Reĭn,,
3196,Григорий Веский,Hrigoriĭ  Veskiĭ,,
3197,Елена Пятковская,Elena  Pi͡atkovskai͡a,,
3198,Феликс Лурье,Feliks  Lurʹe,'38156130850058313728',Q4269741
3201,Роман Герасимов,Roman  Herasimov,'22157413346516049920',
3202,Николай Федоров,Nikolaĭ  Fedorov,,
3203,Леонид Ефимов,Leonid  Efimov,,
3204,Алина Масалева,Alina  Masaleva,,
3206,Александр Веселов,Aleksandr  Veselov,305425522,
3207,Ира Знаменосец,Ira  Znamenoset͡s,,
3208,Аэлита Гусева,Aėlita  Huseva,89915105,
3209,Феликс Волосенков,Feliks  Volosenkov,36699656,Q4123911
3211,Иван Шепет,Ivan  Shepet,,
3212,Анастасия Попова,Anastasii͡a  Popova,'4764171191143558545408',Q15727541
3213,Анатолий Пинский,Anatoliĭ  Pinskiĭ,297940901,Q4363037
3214,Роман Светлов,Roman  Svetlov,166788784,Q3440902
3217,Анастасия Волкова,Anastasii͡a  Volkova,,Q109484761
3218,Антон Иевлев,Anton  Ievlev,,
3219,Марс Клемент,Mars  Klement,,
3220,Борис Цукер,Boris  T͡Suker,,
3221,Александр Славников,Aleksandr  Slavnikov,,
3222,Ксения Кучук,Ksenii͡a  Kuchuk,,
3223,Валерий Бойко,Valeriĭ  Boĭko,,Q39139661
3224,Ирина Кузнецова,Irina  Kuznet͡sova,33709008,Q4245105
3225,Ольга Никитина,Olʹga  Nikitina,189389155,Q64745795
3226,Анна Игнатова,Anna  Ignatova,,
3227,Геннадий Каневский,Hennadiĭ  Kanevskiĭ,21806581,Q4212389
3228,Валерий Чечет,Valeriĭ  Chechet,,
3229,Андрей Измайлов,Andreĭ  Izmaĭlov,'887144647714250817536',
3230,Евгений Тиличеев,Evgeniĭ  Tilicheev,'6632148037716787855360',Q4457256
3232,Дмитрий Барабаш,Dmitriĭ  Barabash,,
3233,Алексей Рафиев,Alekseĭ  Rafiev,,
3234,Дмитрий Невелев,Dmitriĭ  Nevelev,,
3235,Адель Мон,Adelʹ  Mon,,
3236,Наум Блик,Naum  Blik,'72167864535322738688',Q16679803
3237,Анастасия Момот,Anastasii͡a  Momot,,
3238,Алексей Мурашов,Alekseĭ  Murashov,,Q4307910
3243,Юрий Ицков,I͡Uriĭ  It͡skov,307213011,Q4205448
3244,Олег Попков,Oleg  Popkov,210412028,
3246,Юрий Мамин,I͡Uriĭ  Mamin,'23146462542727770112',Q4279918
3251,Виктор Халяпин,Viktor  Khali͡apin,,
3252,Иван Фефелов,Ivan  Fefelov,,
3253,Настя Кириченко,Nasti͡a  Kirichenko,,
3254,Руслан Шишкин,Ruslan  Shishkin,'88158670002127208448',
3256,Мишель Уэльбек,Mishelʹ  Uėlʹbek,66522427,Q103114
3259,Екатерина Белавина,Ekaterina  Belavina,'12152864023804821504',
3262,Саша Сильвер,Sasha  Silʹver,,
3263,Александр Княжевич,Aleksandr  Kni͡azhevich,'5763155286651287109632',
3264,Ольга Коханенко,Olʹga  Kokhanenko,,
3266,Евгения Малинкина,Evgenii͡a  Malinkina,,
3267,Жанна Бочманова,Zhanna  Bochmanova,,
3268,Владимир Туренко,Vladimir  Turenko,34052608,Q19687774
3269,Любовь Злобина,Li͡ubovʹ  Zlobina,,
3270,Элина Жеглова,Ėlina  Zheglova,,
3271,Анна Градышева,Anna  Hradysheva,,
3272,Борис Бородулин,Boris  Borodulin,,
3275,Александр Кондаков,Aleksandr  Kondakov,158689725,Q4230461
3277,Илья Бутман,Ilʹi͡a  Butman,,Q124769865
3279,Светлана Волков,Svetlana  Volkov,,
3281,Татьяна Кудрявцев,Tatʹi͡ana  Kudri͡avt͡sev,,
3282,Михаил Логинов,Mikhail  Loginov,9794356,
3283,Е Жерихин,E  Zherikhin,,
3289,Александр Дольский,Aleksandr  Dolʹskiĭ,223120683,Q4165142
3290,Светлана Сурганова,Svetlana  Surganova,46560600,Q1967070
3291,Сергей Калугин,Sergeĭ  Kalugin,,Q4210394
3292,Евфросиния Капустина,Evfrosinii͡a  Kapustina,,
3293,Юлия Черненко,I͡Ulii͡a  Chernenko,,
3294,Михаил Богдасаров,Mikhail  Bogdasarov,,Q4089456
3295,Екатерина Гопенко,Ekaterina  Hopenko,,
3296,Юлия Мамочева,I͡Ulii͡a  Mamocheva,'58146094329500336128',Q28499341
3297,Василиса Владимирская,Vasilisa  Vladimirskai͡a,,
3298,Михаэль Драу,Mikhaėlʹ  Drau,296514156,Q3000313
3299,Максим Бурдин,Maksim  Burdin,'460162664247155032064',
3301,Татьяна Бедова,Tatʹi͡ana  Bedova,212119356,Q4080633
3302,Людмила Героева,Li͡udmila  Heroeva,,Q4137375
3303,Екатерина Белова,Ekaterina  Belova,7244851,
3304,Григорий Демидовцев,Hrigoriĭ  Demidovt͡sev,310695895,Q2023430
3305,Анна Анисимова,Anna  Anisimova,'25156312435502080000',
3306,Дмитрий Румянцев,Dmitriĭ  Rumi͡ant͡sev,'1163154380957430317056',
3307,Николай Сумароков,Nikolaĭ  Sumarokov,,Q65128476
3308,Николай Суворов,Nikolaĭ  Suvorov,50626220,
3310,Сергей Дрейден,Sergeĭ  Dreĭden,44559680,Q3955911
3311,Алексей Пурин,Alekseĭ  Purin,37251308,Q4383869
3312,Гоар Маркосян,Hoar  Markosi͡an,'459144647700599275520',Q5577575
